pm2_5,pm10,co2,voc,temperature,humidity,aqi_category,suggestion
83.12,65.78,703.46,399.18,23.62,36.72,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
32.81,23.1,437.83,145.4,23.49,60.39,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
47.18,53.0,946.37,204.87,32.76,47.84,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
38.86,17.92,587.01,157.58,29.92,66.76,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
29.39,30.62,724.99,191.1,31.79,55.11,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
25.75,83.61,1120.05,95.23,23.59,64.82,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
48.24,28.91,877.19,116.61,18.61,39.79,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.07,108.94,350.0,315.16,23.63,57.15,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
58.76,67.51,350.0,269.74,31.44,44.51,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
29.6,73.0,733.92,323.74,38.56,36.69,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
11.75,60.26,446.81,282.1,25.85,42.08,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
28.75,97.05,912.14,355.65,39.38,46.83,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
71.43,97.41,760.57,381.73,32.15,73.67,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
26.62,81.73,791.35,10.0,21.03,46.44,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
48.96,89.77,573.31,121.85,29.07,35.93,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
21.73,62.58,1185.35,215.29,32.32,56.97,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
58.95,88.98,1460.65,246.6,15.87,55.44,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
57.14,58.17,680.35,149.49,31.22,47.62,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
86.22,70.08,838.26,386.8,33.86,52.58,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
35.61,60.39,774.35,546.99,29.99,69.64,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
56.72,54.0,685.08,277.92,27.69,65.06,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
42.45,45.88,541.98,262.65,27.14,63.76,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
72.4,86.37,478.76,377.42,26.84,37.24,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
22.03,115.87,466.1,10.0,22.12,95.0,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
58.63,110.99,851.31,254.27,24.56,70.77,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
35.13,26.02,620.08,396.86,25.92,62.76,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
38.4,115.12,350.0,153.53,28.57,37.54,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
42.29,58.86,861.21,66.02,25.22,69.22,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
46.31,91.03,740.43,222.13,23.65,47.48,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
37.09,38.28,1086.67,240.9,31.8,52.09,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
45.37,74.97,843.28,113.7,29.85,29.79,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
79.45,80.98,380.33,564.42,25.3,36.38,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
64.64,18.04,350.0,178.2,30.53,61.58,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
61.73,91.29,570.13,76.95,25.73,70.09,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
28.61,117.11,593.72,235.96,28.32,65.27,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
17.77,63.89,985.79,386.18,32.88,64.76,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
63.88,117.61,747.78,252.61,24.98,54.03,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
61.9,63.36,1033.42,322.84,22.14,48.9,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
76.82,99.74,418.79,119.27,27.27,59.33,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
24.9,5.0,991.32,473.15,21.18,67.32,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
34.26,154.66,930.25,334.26,26.61,55.07,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
2.0,122.34,350.0,407.16,26.6,73.15,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
30.19,60.04,1080.65,304.77,15.68,51.77,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
64.91,5.0,773.36,373.73,30.65,40.3,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
28.34,80.08,848.01,119.04,27.09,54.84,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
56.01,19.46,533.78,176.29,33.91,56.59,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
35.24,85.57,1068.81,451.97,29.08,53.77,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
48.1,84.4,453.54,483.96,31.68,74.21,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
11.31,37.05,958.02,77.94,33.95,67.08,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
42.13,109.23,955.15,287.46,27.34,33.54,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,98.2,506.46,185.36,28.0,78.02,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
35.33,104.15,1245.84,145.45,20.13,15.0,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,70.31,807.88,292.73,34.2,87.27,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
70.15,20.46,913.47,421.14,27.27,50.69,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
59.44,104.23,368.22,317.75,22.97,52.16,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
51.67,60.54,1279.43,202.07,31.7,54.1,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
78.03,21.36,443.86,327.23,17.1,60.78,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
16.28,117.32,1006.22,196.0,25.85,55.0,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
83.68,143.48,501.31,311.82,32.54,53.0,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
63.3,68.56,595.25,459.47,25.81,74.63,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
34.09,145.57,947.19,10.0,24.41,63.48,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
68.39,73.2,1006.89,369.59,25.92,40.62,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
12.34,56.68,432.18,19.14,17.95,66.11,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
19.39,47.93,1022.62,434.25,31.58,62.86,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
24.79,127.3,1011.25,154.45,27.39,46.82,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
26.78,42.69,515.51,67.35,26.64,66.88,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
13.59,95.73,1149.66,354.29,26.66,52.64,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
70.58,50.43,385.79,304.63,28.07,51.67,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
33.53,53.89,593.81,100.12,31.27,51.27,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
48.81,106.06,869.75,62.05,27.74,18.58,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
25.74,56.7,536.61,221.88,21.19,47.1,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,55.83,815.95,69.39,30.88,65.7,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
46.75,109.65,810.27,90.78,30.49,54.66,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,125.91,703.23,267.34,29.03,35.72,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
38.28,92.56,958.1,105.12,33.38,69.47,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
5.79,47.08,692.91,313.98,28.15,50.52,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
89.68,52.13,807.89,473.52,33.56,36.68,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
62.78,72.8,1036.62,227.72,35.04,88.09,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
42.64,81.23,947.67,269.52,30.91,39.2,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
71.59,35.42,946.5,552.71,24.26,68.19,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
18.84,95.31,462.71,71.86,27.35,43.46,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
53.59,72.99,881.2,428.69,34.19,57.04,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
45.0,9.95,530.38,410.63,20.51,41.47,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
46.6,37.49,429.65,378.15,26.04,36.41,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
71.81,52.36,732.07,443.76,26.29,62.83,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
58.31,67.45,523.93,292.09,23.67,61.08,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
47.22,136.12,947.65,162.56,32.36,72.17,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,78.34,953.63,414.19,29.88,54.48,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
16.0,40.57,350.0,419.93,24.44,88.31,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
36.93,77.72,542.92,415.8,31.03,59.03,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
42.33,57.68,385.05,256.68,27.21,63.5,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
11.74,81.37,634.34,142.57,23.55,34.62,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
100.29,90.32,863.79,278.7,24.44,45.79,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
77.91,112.32,689.43,391.33,30.18,62.8,Moderate,Air quality is acceptable. Sensitive individuals should limit prolonged or heavy exertion.
55.05,69.15,602.56,403.65,32.7,53.74,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
41.8,127.36,1075.04,185.55,25.57,57.82,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
34.69,101.78,350.0,297.31,30.72,42.75,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
16.2,45.24,1059.22,53.68,35.91,56.83,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
41.94,147.34,613.93,397.74,21.71,56.78,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
46.44,81.44,730.47,132.5,29.78,37.29,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
8.96,40.77,618.16,367.79,32.15,64.64,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
48.35,127.85,1135.72,77.6,27.52,29.5,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
36.12,142.72,442.26,404.71,34.19,57.76,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,68.84,752.93,298.28,38.99,81.48,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
18.49,52.37,881.86,132.8,29.72,65.21,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
29.66,63.97,350.0,353.7,26.83,65.11,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
87.19,95.02,520.03,161.45,32.88,41.54,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
53.91,114.72,712.96,362.43,32.21,81.54,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
6.61,89.97,528.33,208.88,15.41,75.65,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
52.15,73.56,546.1,10.0,27.99,42.35,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,122.43,662.53,102.64,26.03,47.88,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
67.07,59.05,912.4,185.44,29.98,73.82,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
28.22,106.08,664.32,455.23,27.03,81.94,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
37.66,59.92,1019.61,385.17,27.57,36.03,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
73.14,85.09,500.56,493.58,23.68,39.94,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
7.82,66.03,437.02,498.05,31.67,52.84,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
5.07,68.05,1231.59,169.79,36.28,22.43,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
25.41,56.79,585.51,221.73,23.76,55.29,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
65.96,117.07,422.27,188.31,21.01,72.79,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.02,44.35,350.0,149.27,28.1,33.42,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
2.0,44.09,1018.78,10.0,27.86,56.91,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
28.72,144.23,664.67,247.79,33.85,46.27,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
53.79,104.22,686.57,57.17,21.85,79.6,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
70.01,5.0,710.2,244.87,25.31,46.45,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
28.42,50.22,1003.24,567.37,17.26,77.78,Good,Air quality is good. Normal indoor and outdoor activities are acceptable.
